IDPROGRAMA,NAZIV,IDPREDMETA,NAZIVPREDMETA,OZNAKAROKA,SKGODINA,PROSECNAOCENA,BROJPOLAGANJA
104,"Astronomija i astrofizika",2396,"Dinamika zvezdanih sistema","jun1",2019,9.000,1
104,"Astronomija i astrofizika",2396,"Dinamika zvezdanih sistema","jun2",2019,7.500,1
101,"Matematika",2398,"Uvod u astrobiologiju","jan1",2019,10.000,1
101,"Matematika",2398,"Uvod u astrobiologiju","jun1",2018,7.500,1
101,"Matematika",2398,"Uvod u astrobiologiju","jun2",2018,7.000,1
104,"Astronomija i astrofizika",2398,"Uvod u astrobiologiju","jan1",2019,10.000,1
104,"Astronomija i astrofizika",2398,"Uvod u astrobiologiju","jun1",2018,7.500,1
104,"Astronomija i astrofizika",2398,"Uvod u astrobiologiju","jun2",2018,7.000,1
101,"Matematika",2400,"Softverski paketi u astronomiji","jun1",2018,5.000,3
101,"Matematika",2400,"Softverski paketi u astronomiji","jun2",2018,5.000,3
101,"Matematika",2400,"Softverski paketi u astronomiji","sep1",2018,5.000,3
101,"Matematika",2400,"Softverski paketi u astronomiji","sep2",2018,7.500,3
104,"Astronomija i astrofizika",2400,"Softverski paketi u astronomiji","jun1",2018,5.000,3
104,"Astronomija i astrofizika",2400,"Softverski paketi u astronomiji","jun2",2018,5.000,3
104,"Astronomija i astrofizika",2400,"Softverski paketi u astronomiji","sep1",2018,5.000,3
104,"Astronomija i astrofizika",2400,"Softverski paketi u astronomiji","sep2",2018,7.500,3
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","janps",2019,9.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun1",2017,5.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun1",2018,7.500,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun1",2019,8.333,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun2",2017,10.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun2",2018,7.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","jun2",2019,7.500,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","sep1",2018,5.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","sep1",2019,5.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","sep2",2018,8.000,2
101,"Matematika",2402,"Obrada astronomskih posmatranja 2","sep2",2019,5.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","janps",2019,9.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun1",2017,5.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun1",2018,7.500,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun1",2019,8.333,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun2",2017,10.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun2",2018,7.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","jun2",2019,7.500,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","sep1",2018,5.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","sep1",2019,5.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","sep2",2018,8.000,2
104,"Astronomija i astrofizika",2402,"Obrada astronomskih posmatranja 2","sep2",2019,5.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","janps",2019,5.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun1",2017,10.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun1",2018,9.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun1",2019,6.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun2",2017,9.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun2",2018,7.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","jun2",2019,9.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep1",2017,7.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep1",2018,6.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep1",2019,8.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep2",2017,9.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep2",2018,5.000,2
101,"Matematika",2403,"Uvod u teoriju ekstremalnih problema","sep3",2019,5.000,2
101,"Matematika",2404,"Konveksna analiza","jun1",2016,5.000,3
101,"Matematika",2404,"Konveksna analiza","jun1",2017,9.000,3
101,"Matematika",2404,"Konveksna analiza","jun1",2018,5.000,3
101,"Matematika",2404,"Konveksna analiza","jun1",2019,5.000,3
101,"Matematika",2404,"Konveksna analiza","jun2",2016,5.000,3
101,"Matematika",2404,"Konveksna analiza","jun2",2017,8.500,3
101,"Matematika",2404,"Konveksna analiza","jun2",2018,10.000,3
101,"Matematika",2404,"Konveksna analiza","jun2",2019,7.667,3
101,"Matematika",2404,"Konveksna analiza","sep1",2016,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep1",2017,7.000,3
101,"Matematika",2404,"Konveksna analiza","sep1",2018,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep1",2019,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep2",2016,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep2",2017,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep2",2018,9.000,3
101,"Matematika",2404,"Konveksna analiza","sep2",2019,5.000,3
101,"Matematika",2404,"Konveksna analiza","sep3",2019,5.000,3
101,"Matematika",2405,"Teorija aproksimacija","jan1",2017,8.000,1
101,"Matematika",2405,"Teorija aproksimacija","jan1",2018,9.667,1
101,"Matematika",2405,"Teorija aproksimacija","jan1",2019,6.500,1
101,"Matematika",2405,"Teorija aproksimacija","jan2",2017,8.000,1
101,"Matematika",2405,"Teorija aproksimacija","jan2",2018,5.000,1
101,"Matematika",2405,"Teorija aproksimacija","jan2",2019,7.000,1
101,"Matematika",2405,"Teorija aproksimacija","sep1",2019,5.000,1
101,"Matematika",2405,"Teorija aproksimacija","sep3",2019,5.000,1
101,"Matematika",2406,"Metode matematickog programiranja","jan1",2017,5.000,2
101,"Matematika",2406,"Metode matematickog programiranja","jan1",2018,5.000,2
101,"Matematika",2406,"Metode matematickog programiranja","jan1",2019,5.000,2
101,"Matematika",2406,"Metode matematickog programiranja","jan2",2018,8.333,2
101,"Matematika",2406,"Metode matematickog programiranja","jan2",2019,6.667,2
101,"Matematika",2406,"Metode matematickog programiranja","jun1",2018,9.000,2
101,"Matematika",2406,"Metode matematickog programiranja","jun1",2019,7.000,2
101,"Matematika",2407,"Osnove matematickog modeliranja","jun1",2018,5.000,2
101,"Matematika",2407,"Osnove matematickog modeliranja","jun1",2019,9.000,2
101,"Matematika",2407,"Osnove matematickog modeliranja","jun2",2018,9.333,2
101,"Matematika",2407,"Osnove matematickog modeliranja","jun2",2019,5.000,2
101,"Matematika",2407,"Osnove matematickog modeliranja","sep1",2018,8.333,2
101,"Matematika",2407,"Osnove matematickog modeliranja","sep2",2018,9.000,2
101,"Matematika",2408,"Parcijalne jednacine","jun2",2016,5.000,4
101,"Matematika",2408,"Parcijalne jednacine","jun2",2019,5.000,4
101,"Matematika",2408,"Parcijalne jednacine","sep1",2016,5.000,4
101,"Matematika",2408,"Parcijalne jednacine","sep2",2016,5.000,4
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","jan1",2018,9.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","jan1",2019,5.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","jan2",2019,5.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","jun1",2019,5.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","sep1",2019,5.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","sep2",2019,5.000,3
104,"Astronomija i astrofizika",2409,"Efemeridska astronomija 1","sep3",2019,9.000,3
104,"Astronomija i astrofizika",2410,"Obrada astronomskih posmatranja 1","jan1",2018,7.500,2
104,"Astronomija i astrofizika",2410,"Obrada astronomskih posmatranja 1","jan2",2018,7.000,2
104,"Astronomija i astrofizika",2411,"Zvezdana astronomija","sep3",2019,5.000,1
104,"Astronomija i astrofizika",2412,"Seminarski rad","jan2",2019,9.000,1
104,"Astronomija i astrofizika",2412,"Seminarski rad","sep4",2019,9.000,1
104,"Astronomija i astrofizika",2413,"Matematika 3","jan1",2016,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan1",2017,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan1",2018,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan2",2016,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan2",2017,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan2",2018,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jan2",2019,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jun1",2016,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jun1",2017,9.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","jun1",2018,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep1",2016,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep1",2017,6.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep1",2018,6.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep1",2019,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep2",2019,5.000,3
104,"Astronomija i astrofizika",2413,"Matematika 3","sep3",2019,5.000,3
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan1",2016,5.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan1",2017,9.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan1",2018,8.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan1",2019,5.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan2",2017,8.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jan2",2019,5.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jun1",2017,8.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jun1",2018,9.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","jun1",2019,9.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","sep1",2016,8.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","sep1",2019,8.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","sep2",2019,5.000,2
104,"Astronomija i astrofizika",2414,"Elektromagnetizam","sep3",2019,5.000,2
104,"Astronomija i astrofizika",2415,"Matematika 4","jun1",2018,5.000,2
104,"Astronomija i astrofizika",2415,"Matematika 4","jun2",2018,6.000,2
104,"Astronomija i astrofizika",2415,"Matematika 4","sep1",2017,5.000,2
104,"Astronomija i astrofizika",2415,"Matematika 4","sep2",2017,7.000,2
104,"Astronomija i astrofizika",2415,"Matematika 4","sep2",2018,5.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","jun1",2019,5.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","jun2",2017,10.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","jun2",2018,8.500,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","jun2",2019,5.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep1",2017,6.500,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep1",2018,8.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep1",2019,9.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep2",2016,8.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep2",2018,6.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep2",2019,5.000,2
104,"Astronomija i astrofizika",2416,"Talasi i optika","sep3",2019,7.000,2
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jan1",2017,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jan1",2018,10.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jan1",2019,9.200,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jan2",2018,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jan2",2019,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jun1",2017,9.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jun1",2018,9.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","jun1",2019,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","sep1",2018,9.500,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","sep1",2019,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","sep2",2019,5.000,4
104,"Astronomija i astrofizika",2417,"Instrumenti i tehnike astrofizickih posmatranja","sep3",2019,5.000,4
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun1",2017,10.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun1",2018,10.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun1",2019,5.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun2",2017,5.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun2",2018,5.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","jun2",2019,5.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","sep1",2019,8.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","sep2",2019,5.000,3
104,"Astronomija i astrofizika",2418,"Astrofizicka posmatranja","sep3",2019,10.000,3
104,"Astronomija i astrofizika",2419,"Radio-astronomija","jan1",2019,9.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","jan2",2019,5.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","jun1",2018,5.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","jun1",2019,7.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","sep1",2016,7.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","sep1",2018,5.000,2
104,"Astronomija i astrofizika",2419,"Radio-astronomija","sep3",2019,5.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jan1",2019,10.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jan2",2017,9.500,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jan2",2019,10.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jun1",2017,9.500,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jun1",2018,9.667,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","jun1",2019,6.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","sep1",2018,6.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","sep1",2019,5.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","sep2",2019,5.000,2
104,"Astronomija i astrofizika",2420,"Osnovi matematicke fizike","sep3",2019,7.500,2
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","janps",2019,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun1",2017,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun1",2018,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun1",2019,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun2",2016,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun2",2017,10.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun2",2018,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","jun2",2019,8.500,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep1",2017,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep1",2018,8.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep1",2019,9.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep2",2016,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep2",2017,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep2",2018,5.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep2",2019,9.000,5
104,"Astronomija i astrofizika",2422,"Osnovi teorijske mehanike","sep3",2019,7.000,5
104,"Astronomija i astrofizika",2424,"Kvantna teorijska fizika","jan2",2018,5.000,2
104,"Astronomija i astrofizika",2424,"Kvantna teorijska fizika","jun1",2018,9.000,2
104,"Astronomija i astrofizika",2424,"Kvantna teorijska fizika","jun1",2019,5.000,2
104,"Astronomija i astrofizika",2424,"Kvantna teorijska fizika","sep1",2018,8.000,2
104,"Astronomija i astrofizika",2424,"Kvantna teorijska fizika","sep3",2019,5.000,2
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","jan1",2019,5.000,5
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","jan2",2019,5.000,5
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","jun1",2019,5.000,5
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","sep1",2019,8.500,5
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","sep2",2019,5.000,5
104,"Astronomija i astrofizika",2425,"Kvantna mehanika 1","sep3",2019,5.000,5
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","jan1",2019,8.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","jan2",2018,8.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","jan2",2019,5.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","jun1",2018,8.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","jun1",2019,5.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","sep1",2019,5.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","sep2",2019,5.000,3
104,"Astronomija i astrofizika",2426,"Osnovi elektrodinamike","sep3",2019,8.333,3
104,"Astronomija i astrofizika",2430,"Fizika atoma","jun1",2018,9.000,1
104,"Astronomija i astrofizika",2431,"Fizika atoma i molekula","jun1",2019,7.000,3
104,"Astronomija i astrofizika",2431,"Fizika atoma i molekula","jun2",2019,5.000,3
104,"Astronomija i astrofizika",2431,"Fizika atoma i molekula","sep1",2019,7.000,3
104,"Astronomija i astrofizika",2431,"Fizika atoma i molekula","sep2",2019,5.000,3
104,"Astronomija i astrofizika",2431,"Fizika atoma i molekula","sep3",2019,7.500,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","janps",2019,5.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","jun1",2019,5.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","jun2",2019,5.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","sep1",2018,5.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","sep1",2019,5.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","sep2",2018,7.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","sep2",2019,9.000,3
104,"Astronomija i astrofizika",2433,"Osnovi statisticke fizike","sep3",2019,5.000,3
